id,speaker,arm,p_yes,answer_mass,wav_sha256_1mb,n_samples_scored,prompt
c004531,609,conflict,0.3776770059,0.9960015416,ddfd7e4699518020022a58bebd077b3c23d86fc829b1c30a48beed700e5811aa,443200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004536,609,conflict,0.0351571203,0.9980312809,41704190dd84bef7ea25efaa58974864a0d3f859faf22f3a7885ffdc6e02f504,460800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004545,609,conflict,0.2452845345,0.9950528145,b6c5e11df35487acfe12d0f9ae988f0bd3b92f31079bdfcbd692c020537cc1df,411201,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004565,612,conflict,0.1404522563,0.9976716191,7cae5d1fa46f834254463ff830d9f501f0d5e7a66e462329856acd4952f93cba,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004574,615,conflict,0.1331551565,0.9968125969,2c4b164dfd948b85f43114c2a93faee5be77455f749bc45dd6e91f8592464120,361600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004587,615,conflict,0.4846424460,0.9960373640,9af6b006dfac96f21b6b490f198f5c62db80b5643b6f127e3ebdd0e2dceff192,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004595,615,conflict,0.1260006007,0.9967620671,41c09a15280fd8daaa48ffabd768f1ca6a1ac569f4ec13447cc683071dab883d,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004642,618,conflict,0.4228588172,0.9955387712,1574d0d1490f99dd87190b420208bd2f29a4b9a61bbc5d472020eeb409d57dbc,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004692,620,conflict,0.1404770830,0.9969323575,4c9dc2bf3a2e04c5355b989bfccf553c41fad85f3c094b38e592d720c06f70fd,433600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004748,624,conflict,0.1405808230,0.9964588135,fe5b63410f291fdeebc0ac501b99d3954422cea691fe6b759aa15b0983b55e60,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004765,625,conflict,0.1920702512,0.9983455390,31d15db2ee7df778d94efb1135f79a4332c42f4e6b673690e8e39177d5da85e4,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004775,625,conflict,0.1259975692,0.9975709766,85f7d70c2cd548a63bd13adb24692b8263d971ae703df4c41e5af5cdc19d49c2,348800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004781,625,conflict,0.1734091094,0.9970068336,b83f2e40f88955d79e4f0dbd37cca336515802759cd1439c9349c042424f67b5,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004786,625,conflict,0.1192832362,0.9973746315,622340906ffbbcd4bd7b855d69af3ad73494c97916a0b8da7fb13cda36dc4a31,425600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004807,627,conflict,0.2452308479,0.9955807924,515e490efde59ee24b81b7558f93bd9d13e69e9a201e05b91922f2f118b8d59c,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004815,627,conflict,0.4690603499,0.9965801239,3483fb2d66c9ac5ed4f3ed99502bb770091370d042b9d4d4f01a54ddf1932e8a,344000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004821,627,conflict,0.7059705211,0.9953601062,fde1633b78834bec0ed45f740632069cd5d5778b0ff92b46d11116db256ba7c3,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004825,627,conflict,0.8933998568,0.9982274473,d7d795891a153822e9abd02e33403bd713b0308934602f77029e293b296b9ab0,396800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004844,628,conflict,0.1481621861,0.9971309453,368abeaf15c88ede341fc7e6077710eb6964a6372934b9cdc81af6570c057bbc,284800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004850,628,conflict,0.2816747247,0.9970908761,4d70e560edbf2d30c56fdd1ef4cb11274fca24ab8e1f3112551d8335b28dbb56,360000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004856,628,conflict,0.1825536838,0.9959651083,390e2fccbf203cace033543988a642735e1362a1764cf620a7e8df1a4ea1c3d6,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004864,628,conflict,0.0676036710,0.9969896078,066a8eaf5305303cc0bb016dee2b8f178869893267064bc9847a113209fec781,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004876,629,conflict,0.1481540151,0.9961895049,6544847aa96bcd722a7395075afd3a6da860312a0c86fb0592fb4359673af567,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004883,629,conflict,0.1128527256,0.9979694486,48c81f3ca9283362064acc8829ab2ac179a17399e3380866264933d9017a21e8,385600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004896,631,conflict,0.1826070798,0.9951584786,7783c08a2edb1e289b6f60a04f913bfae941e721520eb2bf1552384aeee7d579,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004917,632,conflict,0.1129133943,0.9965030476,143219e2fce32c68eea05a65885b044ac4006357c4d03f2bd2b48a35fd083a7c,449600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004921,632,conflict,0.1067455965,0.9974655509,a846cd46dff2f78fa78b934051a89d736a04f833b1addcad4003ab8d740adfa6,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004977,634,conflict,0.4380445264,0.9959861934,5d3ef1b49528dc32ebb7801a46104c442643edf589f646b2d22c436532b9ac1a,425600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004995,636,conflict,0.1009738025,0.9973499775,ebb5216b811133badc81d70441515f020b5fbd0a4745f57d759737fd33fc06b7,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c005002,636,conflict,0.1734320168,0.9959330410,7a8f11afea5d56d919f736123e7680730206fbb7acd2f8ddad82f0fb0bd636bf,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c005044,637,conflict,0.3209940863,0.9965870380,c329eb2cfeff171fca2e67a21baf34910e197975ff98ee96b25f805545a2f0f2,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c005056,637,conflict,0.4077249460,0.9942355752,6935265f61cdd7dc75e77ca0a0b54253d27d8d86c33a8e5c9ba6038414e5a178,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c005066,640,conflict,0.1330904232,0.9969847202,dd7cf91e6aca06f391b711d491126c30740becf9fa83d8b29d20a8daf6f5f970,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c005071,640,conflict,0.2122308327,0.9965773672,111a5ef24af6b67c18c962f74bc98851409c634058cc2eb51ad4db0335fc9f77,324801,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c005083,640,conflict,0.1192667191,0.9972069040,7365a9ab32109afd6eafd152bfea75536559db1faedb921a3ac86b597a3503e6,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c005087,641,conflict,0.2690744571,0.9957829118,256ece5b3041ba7d4f8680133e9b361d5db460181528afc7aacc8c1cc2f15d64,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c005098,649,conflict,0.1404415829,0.9967002124,032b305ad3e3b913e7511b45c99d76aa892943b791653a36a944002946381564,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c005114,649,conflict,0.2228929924,0.9971821606,5ed32fde516cb6aa9ee7f194b50d0441a8262efdd7b0251701490e445ac05b46,334400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c005120,650,conflict,0.2228647144,0.9969326556,7eb6287d923d72209740252c3a47f0a9a43658569d0a0d8d73d143e9ae40823a,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c005126,650,conflict,0.3488771004,0.9962734878,6b808158a50851d064ec2e41247cededa46b16f1d55a2928ca2003b7a72ea6fe,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c005132,650,conflict,0.2228555239,0.9968015254,3ea455a49d6e7cf4177380d139e7c53f0595cb8ab09a4fa1db6757721a094dd4,441600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c005173,653,conflict,0.2121691266,0.9971245378,2cfa4ded29a1151aa9fe463c176eb17faef0f0772971c897cc37ace40f8a43d1,232000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c005237,657,conflict,0.1009699187,0.9976641685,cebe9eca68c797a03bee42add187f9a7ec8aa61447b4ce7b5d774555daf2b559,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c005271,659,conflict,0.2569748414,0.9972404242,f681233be97af0f656a2b231bec92d6de07ea7d352e408fefb26dd00b5f8ada7,331200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c005279,659,conflict,0.1825417177,0.9969437718,a201133f348d5634651a76578884c8da63bab422047e6ecf7925fe33b373c584,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c005285,659,conflict,0.0331017322,0.9985730313,c343eecf114ee2398716fefbc2b6b64516bb65fdc217f65fa01a1f629f0b5c62,432000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c005292,659,conflict,0.2815752203,0.9961294234,aff2a2f91b0c96d8daa1aee4be25060d51fa1be63f81fe0a16c983ae09ba3dd0,339200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c005301,659,conflict,0.3776654325,0.9972667992,8d947ab682c465bfedeea288d5cd6ab8b390aa88ee9b7242ddfa347f1a8f6ada,252800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c005315,660,conflict,0.9466187289,0.9982244335,8cdc1b2872457f2e5d9c692034cfd3d57813de7d676886f95a9c8fcdd91894d6,297600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c005325,660,conflict,0.2452628993,0.9960225224,a5a3172d4e3c43e3844bf144c6c919eb3425044968fb34d50d950e5c490488ec,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c005335,661,conflict,0.3632412862,0.9960801899,645eecb4eeaba9794805837d67c434d9f895e7f88f72e5be4050bde78330aefa,296000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c005362,662,conflict,0.0373614281,0.9977579340,ecb82ded94a919f0a928c352e1cbee8961701d5a590b6c3dfe364e7eb8b000f4,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c005401,664,conflict,0.3210617464,0.9973104596,5344770f8f0c98c78af8eaebafdf4e7398ba15874b41320da26dec0afb92cbbc,332800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c005417,664,conflict,0.2569776391,0.9971609116,d25c8b987362692fc2932c0cf4ad0c71ea9443490323b454ff5b0662076d9018,318400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c005469,667,conflict,0.5002889330,0.9942255020,c498c31b28e22de2da8e273414be26b9f60005047d8183f4c37ef0a119e8ea83,355200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c005597,680,conflict,0.1330703047,0.9964939207,03cc26847ed2317224dcca41ea6864c1df1f008f218987eed96f0b960b4fb7a8,404800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c005611,680,conflict,0.1646564868,0.9965118468,e45cf36479ce8c2bc953db96877a983f6a5fd8c8ac1969abed55d169b8719391,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c005620,680,conflict,0.3075504678,0.9964335859,dcc3ccb251b86a5024601ef51ae907deb82f7136d0e5994ebadeec5fad7ef28e,411200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c005629,680,conflict,0.7880611617,0.9978418946,05d1b89b2bd452cd214b879b0f3948b0628e0166f038cb8121304ddc03f18659,369600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c005693,684,conflict,0.5314303459,0.9964680374,dc4dd9034adfe7f9aaedafa9cade04f1cba919e289ab81e973c6dc6fba499ec1,342400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c005735,688,conflict,0.2228302599,0.9972811341,a5298e1c1178ff86c31d2356e063c230dbc55a5a25c821363a1b85002999c955,321600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c005803,692,conflict,0.0804282010,0.9959463775,25de2bb77cdff973e4f3e421d15ac65515ada79436ef20b7d79686d718f1a6f3,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c005894,698,conflict,0.1260812171,0.9945234209,192f54164c628c66365e194a0a6a08a26d78d396b96ef273bed3f9e2ff85010b,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c005900,698,conflict,0.4227247588,0.9962878525,c1f7d28abd1da37ec4d9e551641a9583dd7237dd3557b51c061fe8d33aac9396,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c005908,698,conflict,0.4075985554,0.9964410365,e4fd85ed17a4ae0cbd790506fa51cfb9c142cd4afceb64e078dc6e40b942d682,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c005921,698,conflict,0.9325202888,0.9973810762,b551c9a454a6e99da69b3a7017513c14a502118a035d8ccd5f7557e8520d9600,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c005926,698,conflict,0.7664352433,0.9967339784,647b5eab1cdc71ba157c987aa196f34d510f61be32aa65efbc040ebd75a6f961,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c005931,699,conflict,0.2229580664,0.9946583956,2c9b0278685eb62ccf5b7fe5312c969fa725593f8bf29330658659c8201ab59d,320000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c005945,702,conflict,0.1481761143,0.9971580952,77e389f521fd557f2fa0f02a63064ef7464cd563e8f3d50712417132c51f5db6,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c005978,707,conflict,0.1192793968,0.9947446138,fbed506df3e93be2fbcd46322ce571ecd06bf6f0e10ec6b4fa61ee9149a40f44,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c005986,707,conflict,0.5159599975,0.9946209192,3473fad9297b94b4bb360d6cd3b7f68fd13a0a7499cd05ffe6aae3e15eece940,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c006004,708,conflict,0.2019148681,0.9968450516,c3bb12b637922dd6878885557a74296f2cae9510e9fd1de6343a702c59933aff,438400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c006046,712,conflict,0.1734021856,0.9970601350,beaba33282f5ffba0314aea991e91bde0a53437fe053d94b6869f39cb8aea70c,211200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c006057,712,conflict,0.3075784903,0.9961121976,a6543d6336a9ec182c320c33ccb2d0277bd6eaa5ef763cb4f6acf732d6504c56,206400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c006063,712,conflict,0.1920840534,0.9972912222,966a9c5970e93fec3671ecd9d75048ea39a42261aae5c1eed8e85adcea197442,441600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c006080,713,conflict,0.1128995651,0.9970578924,728d54a1f00f7d77887de6511477b22f1c689714b0bff55e29cfc9eaefab6d0b,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c006086,713,conflict,0.4534671905,0.9967740178,8cbce2706d2a0b933eeb92ab21c056208412b5e316baa3014e96da443f8badbd,470400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c006092,713,conflict,0.9399849633,0.9977872521,a01de36da1a89913dd2297e6a731859953cc862a2cfb874392e6faba9d421681,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c006146,716,conflict,0.7188646838,0.9977359176,4753887220a0038b78e21841a654b4287f0697f64b4e4447b479563e64edf9e3,238400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c006162,717,conflict,0.2571035489,0.9967116416,33879fbd83f307ddba4b54340cc7dd9c31219a64ebfb079c59ca8e5e93181494,168000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c006175,717,conflict,0.3777226719,0.9945548177,6194e97ae4ce2dc9543078c3128880d06dd31658312baeaf3aba08bf5f3d8e4b,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c006182,717,conflict,0.5623466982,0.9968377054,f9b453cc0ade1ec366dd4f9949e49b3e05c3fd84a482ba9fa702f92b850adc03,166400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c006196,718,conflict,0.1481449798,0.9970495105,bbe6a45c27260512ba7f630bc89ac88cf7c60226182470a28dae49d4e791036f,302400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c006206,718,conflict,0.2570297423,0.9954033196,19432270ff87025e9e1c78c3516c1c86625b0c141959186bc676ad595ac29c9f,379200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a000003,300,agreement,0.3349454934,0.9937680960,78daad2187005c51e6f669017c4d3296eabfbc120cdac1118b6e37c8713b2796,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a000029,301,agreement,0.1733714449,0.9969262183,cf34ce595dcb4baaf61c979ecda99215f80c3e40b2d6918f7602b6b7d74430ce,465600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a000034,302,agreement,0.2229015645,0.9958396852,5ccbe113087b0507e87cf0092792916c582c2240126b601e46f8691a8ce9714c,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a000066,303,agreement,0.1260053014,0.9976115823,8fb9b5943af58d5d24d6204c65d72068007196149ba076ea501c3d1b6fa52af0,300800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a000150,306,agreement,0.2569702211,0.9958929718,62d160312ca64a920e622d99f25684ab67ef04ee547cf94a815c55f82f661931,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a000164,307,agreement,0.2019122655,0.9961383492,431d89fba20afe0baeb2352dee044f20123826ffb8fa4a801d5f465638bc82be,192000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a000169,307,agreement,0.1067608866,0.9958425015,079d3188aab4a96d72442c3586896ddc0609d707d073365e94ba4ac705b3446f,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a000190,308,agreement,0.7881558829,0.9956252575,32f9e05e867b9730203212fd6cc9c32110ec4549082ac7a9b109016524a65718,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a000210,309,agreement,0.7432974510,0.9961050451,63e59298d516bacc0d95e72e3a15502c786a53975100bbc46b248d0fd3048825,320000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a000238,311,agreement,0.1921258839,0.9966182709,50ee4646f2deb9c896bac6435bbee6c5b0f1024b6c59698790dec85cded4de07,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a000256,312,agreement,0.1562121596,0.9947753102,14c8fd1248df75b5a0df0d2d634b1b4f1dec962615a99144f776644f3a29dd42,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a000314,314,agreement,0.1009388983,0.9976693913,2153b6b3002c804f6feb516eee3b329df1e7050a6a8ae6e6ac97d2f8f1416558,268800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a000289,314,agreement,0.1129212266,0.9955718964,b1070ffc175be4a4837b705ee10b1a2eb3c9e34b052a0d27e29388205026841f,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a000315,314,agreement,0.1481627915,0.9971030354,a5898e3b95ef94bd8619c1b1d2f62b7f3e5620762eb36e269d17875fc322911a,305600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a000342,315,agreement,0.1734491594,0.9940280765,778772659eb401d778583d1ef692d51913321f9b7394278120cc08f7c7bb2963,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a000343,315,agreement,0.4847366816,0.9951508939,27b048df709f9de9b7c4589e000052043d8e4320057fd90e37542629719466bc,256000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a000440,321,agreement,0.4075841015,0.9971046150,b3d7ff8ce54466f025ec7957e0ca8cecbcdfa156a3aef6aeb8222719ac8121ed,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a000472,323,agreement,0.0804233322,0.9980921373,fe0f283a6c2198f7a834455ece4c9833c0e02d7a0935de6e1d774e158ab48416,432000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a000554,327,agreement,0.1825701372,0.9969976097,a07897703db85f2cd663679d3b62ec6dec64cf9fa3832974ad50e7363c573942,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a000574,328,agreement,0.0804102389,0.9965199307,a275191b3debe5a9eb428ee08ed8a89df633a2aeb04881f89bac4eb91f81d0a4,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a000573,328,agreement,0.1009406331,0.9968725741,cab8aeab1215c11b6b085cb3e76d6e1c7a3ceae46abe25a371519e94f6c9cf77,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a000599,329,agreement,0.0601351072,0.9982580692,72ac35602776b17d5e4cdee966cf592652f296dd38e5c4e12db5b5939eaf2b41,451200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a000634,332,agreement,0.0851646250,0.9967059940,ad447bc37359d3b1ced7451045b33ed521402e27d325fdb70ca3d153f5982f0d,353600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a000816,338,agreement,0.8357737412,0.9976044297,d2c6949fb95ddd8d1d72208f379d978797c5dc314275eff2e2df921839d5d698,446400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a000855,340,agreement,0.0601331399,0.9977872558,51f8a8fb30d24ea869fbdba3ad7acbfca540d7b583824e300f66923a3d575470,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a000944,345,agreement,0.7664795999,0.9962502271,6725694d184948dd55d4dd3bab5f4599fb795aa492a1ec8582e022aa1ba4dae4,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a000969,346,agreement,0.6793853306,0.9937103689,50ffa1c784aedcf08de48447c8e0a2271a8c1e8e19791b2a57fc7ea8469b7fe7,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a000962,346,agreement,0.6517328726,0.9933166802,54f5243af37f3d685b7c8d01db5a7ee740305bbe70a11768e379e61fa92cd5f7,350400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a000990,347,agreement,0.1481765363,0.9960809350,c9d5034b3195a3aa00200c28a9046dd533315d1a8d726effa44e5796c21c4f18,366400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001011,348,agreement,0.8672317998,0.9965851456,1cdb5fffe09a2189903d5748f065c5685886ddb655bd4bc14c7aec3fe4348e70,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001242,360,agreement,0.1562326646,0.9965460151,992e6f0ea3c81a5920ed58ee02ffd4da384e456a7ecf6e8595531e490d3b8510,355200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001248,361,agreement,0.1330793511,0.9967461973,85fe644f89f551b0c62437086bb991ceedb397ee8a02e2659d620f8819215878,433600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001267,362,agreement,0.4692960624,0.9937644601,7e9544ea9046c8826c0dc483f0c84abf5d0a669f59b65bd4d4cd579a2cd5f6c4,470400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001294,363,agreement,0.3488141683,0.9970379770,b4f29a3a8c869728d234fc55ffc909cca02eb8f0da184b9f4dd06baa2dc950b5,360000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001278,363,agreement,0.1562235002,0.9973152727,94846e8998a676746e15d3f44902e26582b97efed284c4852abfdccab7a89a3c,236800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001323,364,agreement,0.1404348801,0.9960865229,f64ff71959f50ec55a2535112bdbf6de0cd8ce5fdda897a1a2acde6048414a6c,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001320,364,agreement,0.1330620971,0.9960214347,92b01c4f812be9615471b6e542a00698731fbfb004c5536efbc59f4bad1e0c7f,476800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001352,364,agreement,0.2122318201,0.9965973049,eb51bfa410308b3e40163bbb2e6ce41b66992edb1314bbda56d28c48f9a5afdf,364800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001342,364,agreement,0.1067792696,0.9980795011,cc42f52c66b94f6eecbbed2c6b798cf2d384eeb305334d8c42fec011528b19bc,326400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001421,366,agreement,0.1009861665,0.9943757504,4cbb9fa5de8e870e00c3ca93cec4c5a47cc3b426aa59b1185b7341e56ea05c05,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001403,366,agreement,0.0759052669,0.9979560450,d5c78d7d4e28280a96716bfc293d8ed7cdb6bc328c76abee6ab7e0c2b53be3b1,414400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001480,367,agreement,0.3926169031,0.9958527386,a251bd2d28d42cf0f1ee8ce740b70907aa2fc969ed5adf926ed9eee86c28b8bb,371200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
