id,speaker,arm,p_yes,answer_mass,prompt
agreement_405_a002375,405,agreement,0.7882014207,0.9961004108,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_405_a002375,405,agreement,0.7882014207,0.9961004108,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_405_a002361,405,agreement,0.6928887700,0.9962421060,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_405_a002375,405,agreement,0.7882014207,0.9961004108,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_405_a002361,405,agreement,0.6928887700,0.9962421060,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_414_a002591,414,agreement,0.8520786860,0.9967963248,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_414_a002596,414,agreement,0.6516785767,0.9951585531,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_414_a002591,414,agreement,0.8520786860,0.9967963248,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_414_a002596,414,agreement,0.6516785767,0.9951585531,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_414_a002593,414,agreement,0.8873372490,0.9969448820,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_414_a002596,414,agreement,0.6516785767,0.9951585531,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_415_a002605,415,agreement,0.1561969801,0.9950867295,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_415_a002605,415,agreement,0.1561969801,0.9950867295,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_416_a002640,416,agreement,0.1009236865,0.9976228774,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_416_a002638,416,agreement,0.0566994380,0.9978363216,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_419_a002697,419,agreement,0.0447033974,0.9978852570,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_419_a002701,419,agreement,0.0851392732,0.9971692264,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_420_a002738,420,agreement,0.2228907661,0.9974244386,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_420_a002738,420,agreement,0.2228907661,0.9974244386,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_420_a002738,420,agreement,0.2228907661,0.9974244386,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_424_a002846,424,agreement,0.0259693172,0.9985503703,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_424_a002831,424,agreement,0.0804022198,0.9979589060,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_426_a002895,426,agreement,0.8597738837,0.9964315742,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_426_a002895,426,agreement,0.8597738837,0.9964315742,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_426_a002895,426,agreement,0.8597738837,0.9964315742,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_430_a002960,430,agreement,0.1330471322,0.9968950599,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_431_a002994,431,agreement,0.2122334837,0.9970571697,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_432_a003009,432,agreement,0.1481649342,0.9978884608,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_434_a003064,434,agreement,0.1645844817,0.9965703636,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_434_a003036,434,agreement,0.0447016016,0.9983105287,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_434_a003058,434,agreement,0.1733968407,0.9972814769,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_437_a003112,437,agreement,0.1563341749,0.9951034337,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_437_a003126,437,agreement,0.2690591439,0.9979660511,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_438_a003142,438,agreement,0.1734150560,0.9942385107,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_439_a003161,439,agreement,0.0804003753,0.9972461984,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_440_a003202,440,agreement,0.3349056868,0.9954240024,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_440_a003196,440,agreement,0.2452705713,0.9960857183,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_440_a003196,440,agreement,0.2452705713,0.9960857183,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_440_a003196,440,agreement,0.2452705713,0.9960857183,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_441_a003229,441,agreement,0.8084605684,0.9960084260,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_441_a003225,441,agreement,0.7059342804,0.9960591495,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_441_a003223,441,agreement,0.3210322631,0.9959360361,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_445_a003309,445,agreement,0.3075067372,0.9974889159,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_445_a003302,445,agreement,0.1733661178,0.9974460900,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_446_a003323,446,agreement,0.0503535077,0.9973153286,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_448_a003376,448,agreement,0.6792732530,0.9967167377,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_448_a003376,448,agreement,0.6792732530,0.9967167377,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_448_a003376,448,agreement,0.6792732530,0.9967167377,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_448_a003376,448,agreement,0.6792732530,0.9967167377,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_448_a003376,448,agreement,0.6792732530,0.9967167377,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_449_a003417,449,agreement,0.2452426117,0.9954694808,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_451_a003479,451,agreement,0.0675948551,0.9982682839,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_451_a003479,451,agreement,0.0675948551,0.9982682839,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_451_a003461,451,agreement,0.1193055416,0.9973599613,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_452_a003493,452,agreement,0.5003133788,0.9976464808,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_454_a003525,454,agreement,0.1562316955,0.9969556481,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_454_a003534,454,agreement,0.0851823275,0.9950659871,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_457_a003595,457,agreement,0.1330459437,0.9972177893,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_457_a003602,457,agreement,0.0474659314,0.9982595555,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_461_a003672,461,agreement,0.6515581576,0.9972066581,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_461_a003662,461,agreement,0.2229145262,0.9961529821,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_463_a003717,463,agreement,0.1330578078,0.9972233921,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_465_a003773,465,agreement,0.0276016029,0.9979719464,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_465_a003773,465,agreement,0.0276016029,0.9979719464,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_465_a003762,465,agreement,0.0351685073,0.9979254976,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_467_a003810,467,agreement,0.0396734085,0.9985989816,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_468_a003837,468,agreement,0.1330275460,0.9972982407,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_468_a003858,468,agreement,0.0503608618,0.9979379661,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_469_a003893,469,agreement,0.0637584444,0.9982591271,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_469_a003892,469,agreement,0.1920578085,0.9977045655,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_469_a003868,469,agreement,0.0954119268,0.9973919168,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_469_a003892,469,agreement,0.1920578085,0.9977045655,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_470_a003910,470,agreement,0.0091301687,0.9988692766,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_470_a003916,470,agreement,0.1192575996,0.9976370782,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_471_a003928,471,agreement,0.1128785354,0.9969268888,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_471_a003934,471,agreement,0.1009344447,0.9979759753,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_471_a003919,471,agreement,0.1260336034,0.9968001842,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_474_a003975,474,agreement,0.1330108610,0.9970446825,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_474_a003964,474,agreement,0.0638084870,0.9966752231,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_474_a003965,474,agreement,0.0716372728,0.9975855425,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_476_a004003,476,agreement,0.0804177671,0.9981360063,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_477_a004011,477,agreement,0.0351637386,0.9978978932,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_478_a004059,478,agreement,0.1260068575,0.9959143400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_478_a004057,478,agreement,0.1009387886,0.9974867553,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_478_a004040,478,agreement,0.0804143128,0.9976290837,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_480_a004079,480,agreement,0.1404172667,0.9967184067,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_480_a004082,480,agreement,0.1330495951,0.9963475317,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_485_a004222,485,agreement,0.0804149462,0.9975433052,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_488_a004291,488,agreement,0.1481516577,0.9965180606,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_488_a004291,488,agreement,0.1481516577,0.9965180606,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_488_a004290,488,agreement,0.3488390435,0.9960509539,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_488_a004291,488,agreement,0.1481516577,0.9965180606,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_489_a004310,489,agreement,0.0474445829,0.9981223606,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_492_a004350,492,agreement,0.1128828380,0.9962216020,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_603_a004419,603,agreement,0.1260311717,0.9975179434,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_603_a004412,603,agreement,0.0758889752,0.9971755520,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_603_a004419,603,agreement,0.1260311717,0.9975179434,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_608_a004513,608,agreement,0.0901676686,0.9984888062,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_608_a004514,608,agreement,0.0601176429,0.9982184656,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_608_a004513,608,agreement,0.0901676686,0.9984888062,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_609_a004547,609,agreement,0.1561958472,0.9966962934,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_612_a004570,612,agreement,0.3075260620,0.9974675179,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_615_a004604,615,agreement,0.1481195412,0.9976460934,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_615_a004603,615,agreement,0.1192385085,0.9981161058,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_620_a004681,620,agreement,0.0351584451,0.9983117580,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_624_a004759,624,agreement,0.7551470548,0.9963514656,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_624_a004759,624,agreement,0.7551470548,0.9963514656,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_624_a004752,624,agreement,0.8083578622,0.9959873557,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_627_a004818,627,agreement,0.2228787600,0.9969094098,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_627_a004827,627,agreement,0.0474811807,0.9982090816,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_628_a004860,628,agreement,0.0804147344,0.9968816191,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_632_a004931,632,agreement,0.0534365125,0.9975765496,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_634_a004985,634,agreement,0.0758847639,0.9976440445,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_636_a005007,636,agreement,0.5315186476,0.9955688715,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_636_a005007,636,agreement,0.5315186476,0.9955688715,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_636_a005017,636,agreement,0.5626664153,0.9971399307,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_636_a005024,636,agreement,0.6656846044,0.9958563745,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_637_a005052,637,agreement,0.6655765352,0.9948583543,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_637_a005052,637,agreement,0.6655765352,0.9948583543,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_637_a005041,637,agreement,0.9197854184,0.9978413135,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_637_a005041,637,agreement,0.9197854184,0.9978413135,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_637_a005052,637,agreement,0.6655765352,0.9948583543,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_640_a005076,640,agreement,0.1733631225,0.9973196089,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_640_a005077,640,agreement,0.8672478949,0.9970867187,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_640_a005076,640,agreement,0.1733631225,0.9973196089,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_640_a005076,640,agreement,0.1733631225,0.9973196089,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_640_a005077,640,agreement,0.8672478949,0.9970867187,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_640_a005076,640,agreement,0.1733631225,0.9973196089,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_640_a005076,640,agreement,0.1733631225,0.9973196089,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_641_a005089,641,agreement,0.3631906573,0.9951633811,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_641_a005089,641,agreement,0.3631906573,0.9951633811,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_649_a005101,649,agreement,0.4228157412,0.9958918989,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_649_a005102,649,agreement,0.3075125037,0.9968652725,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_649_a005101,649,agreement,0.4228157412,0.9958918989,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_650_a005139,650,agreement,0.4075247001,0.9968606830,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_659_a005274,659,agreement,0.3347048359,0.9959584773,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_659_a005288,659,agreement,0.7433535621,0.9962482750,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_659_a005288,659,agreement,0.7433535621,0.9962482750,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_659_a005274,659,agreement,0.3347048359,0.9959584773,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_659_a005288,659,agreement,0.7433535621,0.9962482750,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_659_a005288,659,agreement,0.7433535621,0.9962482750,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_659_a005288,659,agreement,0.7433535621,0.9962482750,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_660_a005306,660,agreement,0.3489278404,0.9967865348,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_660_a005306,660,agreement,0.3489278404,0.9967865348,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_660_a005326,660,agreement,0.2122294104,0.9957886785,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_661_a005352,661,agreement,0.9197225999,0.9975188747,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_661_a005354,661,agreement,0.4228036343,0.9937660396,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_662_a005373,662,agreement,0.1404174911,0.9973161817,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_667_a005466,667,agreement,0.2019897497,0.9975657761,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_680_a005617,680,agreement,0.9604190750,0.9976827465,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_680_a005617,680,agreement,0.9604190750,0.9976827465,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_684_a005687,684,agreement,0.2691834692,0.9951227903,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_688_a005741,688,agreement,0.8521304685,0.9967782795,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_688_a005732,688,agreement,0.7551840951,0.9964939952,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_688_a005732,688,agreement,0.7551840951,0.9964939952,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_698_a005919,698,agreement,0.6793615750,0.9954164922,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_698_a005914,698,agreement,0.9755932042,0.9985096343,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_698_a005918,698,agreement,0.8082448191,0.9966881573,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_698_a005917,698,agreement,0.8082299900,0.9958478063,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_698_a005896,698,agreement,0.4226443435,0.9972547591,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_698_a005914,698,agreement,0.9755932042,0.9985096343,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_698_a005921,698,agreement,0.9325456135,0.9974087030,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_698_a005915,698,agreement,0.9740457747,0.9986689724,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_712_a006073,712,agreement,0.0716425013,0.9970829189,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_712_a006066,712,agreement,0.0421127328,0.9983982891,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_712_a006066,712,agreement,0.0421127328,0.9983982891,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_716_a006150,716,agreement,0.9604446961,0.9984074235,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_716_a006145,716,agreement,0.6793833000,0.9956189096,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_717_a006167,717,agreement,0.2122018552,0.9970233440,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_718_a006210,718,agreement,0.1920088330,0.9978717417,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
